Classe;n_contorno;Área;Diâmetro;Minor;Diretorio;Imagem
;1;1846,5;3,703280399090206;2,138089935299395;.\augmentedDataset\mean_img;0134.png
;2;839,5;4,507893913753563;2,104493398028036;.\augmentedDataset\mean_img;0134.png
;0;29884,0;16,645603231928153;9,419445217749136;.\augmentedDataset\mean_img;0135.png
;1;4564,0;7,389560160993375;2,143455300924082;.\augmentedDataset\mean_img;0135.png
;2;875,5;10,246313269120757;4,34604008161912;.\augmentedDataset\mean_img;0135.png
;0;29915,0;7,016464154456234;2,218800784900917;.\augmentedDataset\mean_img;0138.png
;1;9022,0;7,494261797003013;3,06859691578438;.\augmentedDataset\mean_img;0138.png
;2;5508,0;3,23606797749979;1,23606797749979;.\augmentedDataset\mean_img;0138.png
;0;29984,0;11,345861596359835;7,693881352706017;.\augmentedDataset\mean_img;0143.png
;1;5894,5;9,005605437469322;4,608993458947733;.\augmentedDataset\mean_img;0143.png
;2;4568,0;18,429868561993004;4,463339046234921;.\augmentedDataset\mean_img;0143.png
;0;29911,5;9,169130365952077;3,717598614218042;.\augmentedDataset\mean_img;0144.png
;1;4306,0;13,116441419061916;4,093235263890545;.\augmentedDataset\mean_img;0144.png
;2;2656,5;5,839939839105166;3,18217123780972;.\augmentedDataset\mean_img;0144.png
;0;30008,0;3,23606797749979;1,23606797749979;.\augmentedDataset\mean_img;0145.png
;1;4461,5;12,194392903816286;4,509804092628906;.\augmentedDataset\mean_img;0145.png
;2;2379,5;5,485458865381723;2,649689066157794;.\augmentedDataset\mean_img;0145.png
;0;29990,0;3,098386676965933;1,788854381999832;.\augmentedDataset\mean_img;0150.png
;1;1809,5;12,212688948620288;2,392960865141579;.\augmentedDataset\mean_img;0150.png
;2;735,0;10,60088767129964;3,318397549712637;.\augmentedDataset\mean_img;0150.png
;0;30265,5;14,209666148398563;3,68152318107525;.\augmentedDataset\mean_img;0153.png
;1;10342,5;3,829708431025352;1,885618083164127;.\augmentedDataset\mean_img;0153.png
;2;5164,0;12,671710632354776;5,905310146086475;.\augmentedDataset\mean_img;0153.png
;0;30087,0;7,40623431863439;1,895293555607324;.\augmentedDataset\mean_img;0156.png
;1;5667,0;5,606119105813881;3,023715784073818;.\augmentedDataset\mean_img;0156.png
;2;4361,0;11,74022488925103;2,88230968477915;.\augmentedDataset\mean_img;0156.png
;0;15718,5;5,298029411848159;2,95104424381771;.\augmentedDataset\mean_img;0158.png
;1;10791,0;12,565504790652358;3,932869735459418;.\augmentedDataset\mean_img;0158.png
;2;5563,5;6,01005575170436;1,696829355417138;.\augmentedDataset\mean_img;0158.png
;0;13945,0;3,265986323710904;2,0;.\augmentedDataset\mean_img;0159.png
;1;2003,0;5,720932084886622;2,425387871670981;.\augmentedDataset\mean_img;0159.png
;2;1528,5;2,0;2,0;.\augmentedDataset\mean_img;0159.png
;0;15666,0;7,493695169346813;4,448480319542024;.\augmentedDataset\mean_img;0160.png
;1;5020,5;18,797938513078247;4,623198365012898;.\augmentedDataset\mean_img;0160.png
;2;4443,5;3,651483716701108;2,10818510677892;.\augmentedDataset\mean_img;0160.png
;0;15591,5;7,680343722242551;3,565781772213832;.\augmentedDataset\mean_img;0161.png
;1;4065,5;2,0;2,0;.\augmentedDataset\mean_img;0161.png
;2;2457,5;2,309401076758503;1,333333333333333;.\augmentedDataset\mean_img;0161.png
;0;15646,0;10,830508613047908;3,889576232180268;.\augmentedDataset\mean_img;0162.png
;1;3916,5;7,077155266155827;3,531837105349399;.\augmentedDataset\mean_img;0162.png
;2;3817,5;3,098386676965933;1,788854381999832;.\augmentedDataset\mean_img;0162.png
;0;15775,5;8,466904820857605;3,675046557389806;.\augmentedDataset\mean_img;0163.png
;1;4417,5;21,930663111955745;5,813943054180243;.\augmentedDataset\mean_img;0163.png
;2;4244,0;5,133805351608395;1,542315301534689;.\augmentedDataset\mean_img;0163.png
;0;15420,5;4,155374705678736;1,905471133100374;.\augmentedDataset\mean_img;0168.png
;1;10787,5;9,189537331888427;4,666328947690157;.\augmentedDataset\mean_img;0168.png
;2;2427,5;9,370721183236071;5,243602733809808;.\augmentedDataset\mean_img;0168.png
;0;14614,0;5,196736578748781;2,565288636898106;.\augmentedDataset\mean_img;0169.png
;1;8663,5;2,309401076758503;1,333333333333333;.\augmentedDataset\mean_img;0169.png
;2;4187,0;9,315121438987008;3,462063285302139;.\augmentedDataset\mean_img;0169.png
;0;36244,5;10,62388696494138;2,846971720683381;.\augmentedDataset\mean_img;0170.png
;1;14763,5;5,133805351608393;1,542315301534688;.\augmentedDataset\mean_img;0170.png
;2;9655,0;5,00274675656753;1,443480516239889;.\augmentedDataset\mean_img;0170.png
;0;16555,0;10,510841908315673;3,480522821802613;.\augmentedDataset\mean_img;0171.png
;1;12221,5;12,907271836115395;6,413585630428059;.\augmentedDataset\mean_img;0171.png
;2;6755,0;11,061894298225022;8,923674972149517;.\augmentedDataset\mean_img;0171.png
;0;16261,0;3,098386676965933;1,788854381999832;.\augmentedDataset\mean_img;0172.png
;1;14613,0;3,919183588453085;3,098386676965934;.\augmentedDataset\mean_img;0172.png
;2;5338,5;18,16406360993309;9,645666806122705;.\augmentedDataset\mean_img;0172.png
;0;16289,5;3,703280399090206;2,138089935299395;.\augmentedDataset\mean_img;0173.png
;1;14309,5;4,155374705678736;1,905471133100374;.\augmentedDataset\mean_img;0173.png
;2;2764,0;2,82842712474619;1,732050807568877;.\augmentedDataset\mean_img;0173.png
;0;16342,5;2,309401076758503;1,333333333333333;.\augmentedDataset\mean_img;0174.png
;1;14660,0;8,137700948988831;4,099684019975546;.\augmentedDataset\mean_img;0174.png
;2;4826,0;7,868484191905127;3,750236287451797;.\augmentedDataset\mean_img;0174.png
;0;36019,5;9,641717526337096;4,290164434399711;.\augmentedDataset\mean_img;0175.png
;1;14802,0;9,954592414483452;7,51039878178972;.\augmentedDataset\mean_img;0175.png
;2;4858,0;5,309178691345784;3,6330824777352;.\augmentedDataset\mean_img;0175.png
;0;36405,5;8,450542818032284;4,815577109383654;.\augmentedDataset\mean_img;0176.png
;1;15146,5;8,006952803081578;4,561993394591994;.\augmentedDataset\mean_img;0176.png
;2;2832,0;15,010826411863768;3,461584847619639;.\augmentedDataset\mean_img;0176.png
;0;36325,5;11,521283380382632;9,232484552372563;.\augmentedDataset\mean_img;0177.png
;1;14901,5;13,879708310037875;4,862504155409243;.\augmentedDataset\mean_img;0177.png
;2;1410,5;11,289213808706853;10,445859392654514;.\augmentedDataset\mean_img;0177.png
;0;16340,5;9,390412287759414;4,427577722135216;.\augmentedDataset\mean_img;0179.png
;1;5932,5;10,935945411494062;3,458417775859004;.\augmentedDataset\mean_img;0179.png
;2;4521,0;13,619177666909414;5,245098210015842;.\augmentedDataset\mean_img;0179.png
;0;16490,0;2,309401076758503;1,333333333333333;.\augmentedDataset\mean_img;0180.png
;1;6669,5;9,485262885642532;4,131559994754077;.\augmentedDataset\mean_img;0180.png
;2;2864,0;11,466952241348332;5,634126489051918;.\augmentedDataset\mean_img;0180.png
;0;16297,5;4,155374705678736;1,905471133100374;.\augmentedDataset\mean_img;0183.png
;1;5636,0;4,25044367047193;2,612014068307059;.\augmentedDataset\mean_img;0183.png
;2;5005,5;17,613649288975076;9,584051530511834;.\augmentedDataset\mean_img;0183.png
;0;16479,5;3,703280399090206;2,138089935299395;.\augmentedDataset\mean_img;0184.png
;1;6264,0;11,454902137465002;6,606931421344139;.\augmentedDataset\mean_img;0184.png
;2;5778,0;13,427054540564386;5,486474857748759;.\augmentedDataset\mean_img;0184.png
;0;9060,5;10,278475510674207;4,287262860773787;.\augmentedDataset\mean_img;0185.png
;1;4282,5;2,309401076758503;1,333333333333333;.\augmentedDataset\mean_img;0185.png
;2;2482,5;16,81384856554894;3,945439951993675;.\augmentedDataset\mean_img;0185.png
;0;9002,0;6,657769815411072;2,205489453529381;.\augmentedDataset\mean_img;0190.png
;1;5133,0;3,885753375057407;2,795442890696132;.\augmentedDataset\mean_img;0190.png
;2;1477,0;10,824312915416527;3,323743019643103;.\augmentedDataset\mean_img;0190.png
;0;30458,5;3,464101615137754;1,414213562373095;.\augmentedDataset\mean_img;0192.png
;1;9289,5;18,480365864445112;5,233250832794131;.\augmentedDataset\mean_img;0192.png
;2;6299,0;3,23606797749979;1,23606797749979;.\augmentedDataset\mean_img;0192.png
;0;32075,0;9,350025457655953;3,332386790119558;.\augmentedDataset\mean_img;0195.png
;1;6283,0;2,309401076758503;1,333333333333333;.\augmentedDataset\mean_img;0195.png
;2;6275,5;5,274258481434536;1,946056459258261;.\augmentedDataset\mean_img;0195.png
;0;36695,5;10,019817311530089;3,713076152322998;.\augmentedDataset\mean_img;0197.png
;1;3474,5;2,309401076758503;1,333333333333333;.\augmentedDataset\mean_img;0197.png
;2;1339,0;5,672452304781605;1,560618386389525;.\augmentedDataset\mean_img;0197.png
;0;36458,0;11,671970028268827;4,26363180008414;.\augmentedDataset\mean_img;0198.png
;1;1516,5;8,691865039935566;3,015208471655968;.\augmentedDataset\mean_img;0198.png
;2;1295,0;4,610834905547121;3,068857674151979;.\augmentedDataset\mean_img;0198.png
;0;36647,5;10,019817311530089;3,713076152322998;.\augmentedDataset\mean_img;0199.png
;1;4067,0;8,875025725111195;2,99362815577972;.\augmentedDataset\mean_img;0199.png
;2;1429,5;2,0;2,0;.\augmentedDataset\mean_img;0199.png
;0;8295,0;7,707646959590361;3,761626549904823;.\augmentedDataset\mean_img;0200.png
;1;5518,0;4,155374705678736;1,905471133100374;.\augmentedDataset\mean_img;0200.png
;2;5074,0;4,988876515698589;2,266230894930127;.\augmentedDataset\mean_img;0200.png
;0;11106,0;8,927100209272297;2,584933626538703;.\augmentedDataset\mean_img;0203.png
;1;11038,5;11,673430876818443;3,539340324338527;.\augmentedDataset\mean_img;0203.png
;2;4960,0;4,51260859854213;2,954195783503986;.\augmentedDataset\mean_img;0203.png
;0;9262,0;3,098386676965933;1,788854381999832;.\augmentedDataset\mean_img;0205.png
;1;5397,0;15,585065415033135;7,504725448961781;.\augmentedDataset\mean_img;0205.png
;2;5135,0;16,280637585429435;4,167306061702504;.\augmentedDataset\mean_img;0205.png
;0;34908,0;7,130018295937512;4,402846956438363;.\augmentedDataset\mean_img;0206.png
;1;9508,0;7,859042065034409;3,321965957083199;.\augmentedDataset\mean_img;0206.png
;2;3261,0;8,082898391241546;2,946756538209389;.\augmentedDataset\mean_img;0206.png
;0;9608,0;8,127942141355051;3,042458963862074;.\augmentedDataset\mean_img;0210.png
;1;4791,5;6,689596662859233;2,805622695674674;.\augmentedDataset\mean_img;0210.png
;2;3660,0;2,82842712474619;1,732050807568877;.\augmentedDataset\mean_img;0210.png
;0;9716,0;8,041684571702024;3,195513925685446;.\augmentedDataset\mean_img;0212.png
;1;3291,0;6,535345729313246;2,088931871468373;.\augmentedDataset\mean_img;0212.png
;2;599,5;3,023715784073818;2,79941684889506;.\augmentedDataset\mean_img;0212.png
;0;9537,0;5,444424563872507;2,253495322449476;.\augmentedDataset\mean_img;0213.png
;1;1687,0;11,59336802554654;3,364762766544273;.\augmentedDataset\mean_img;0213.png
;2;555,0;7,12199807747259;2,855195857463501;.\augmentedDataset\mean_img;0213.png
;0;9736,0;4,634736211286691;1,826347935745029;.\augmentedDataset\mean_img;0216.png
;1;3093,5;8,553162923179364;7,602530219469363;.\augmentedDataset\mean_img;0216.png
;2;1895,5;4,0;1,632993161855452;.\augmentedDataset\mean_img;0216.png
;0;9652,5;2,309401076758503;1,333333333333333;.\augmentedDataset\mean_img;0217.png
;1;4485,0;6,68485143093238;2,071799503594884;.\augmentedDataset\mean_img;0217.png
;2;3115,5;4,976979969245306;1,79712837207891;.\augmentedDataset\mean_img;0217.png
;0;9744,0;15,866861780759326;4,618115930868361;.\augmentedDataset\mean_img;0219.png
;1;4584,5;8,466904820857605;3,675046557389806;.\augmentedDataset\mean_img;0219.png
;2;3795,0;7,232458110232543;3,187583016362182;.\augmentedDataset\mean_img;0219.png
;0;35611,5;3,829708431025352;1,885618083164127;.\augmentedDataset\mean_img;0221.png
;1;3611,5;3,829708431025352;1,885618083164127;.\augmentedDataset\mean_img;0221.png
;2;2777,0;4,155374705678736;1,905471133100374;.\augmentedDataset\mean_img;0221.png
;0;35575,0;9,339388783381104;2,480084101972198;.\augmentedDataset\mean_img;0222.png
;1;2572,0;3,098386676965933;1,788854381999832;.\augmentedDataset\mean_img;0222.png
;2;2158,5;8,864106600126965;4,353779043470557;.\augmentedDataset\mean_img;0222.png
;0;35462,0;10,445321326324017;8,269801145847662;.\augmentedDataset\mean_img;0224.png
;1;4531,0;2,309401076758503;1,333333333333333;.\augmentedDataset\mean_img;0224.png
;2;2476,0;3,265986323710904;2,0;.\augmentedDataset\mean_img;0224.png
;0;19381,0;14,556915721510384;3,320419291095705;.\augmentedDataset\mean_img;0226.png
;1;14595,0;7,204994554250876;3,10677764155172;.\augmentedDataset\mean_img;0226.png
;2;4956,0;7,257895071223877;3,684072779096544;.\augmentedDataset\mean_img;0226.png
;0;19851,0;15,048271716646989;3,896793166061498;.\augmentedDataset\mean_img;0227.png
;1;13558,5;4,988876515698588;2,266230894930127;.\augmentedDataset\mean_img;0227.png
;2;5625,0;6,284436667192954;3,864252653984291;.\augmentedDataset\mean_img;0227.png
;0;13361,5;3,098386676965933;1,788854381999832;.\augmentedDataset\mean_img;0228.png
;1;9102,0;4,155374705678736;1,905471133100374;.\augmentedDataset\mean_img;0228.png
;2;3753,5;15,995610865937014;4,263301903523062;.\augmentedDataset\mean_img;0228.png
;0;15497,5;10,03791803677946;8,266651716087436;.\augmentedDataset\mean_img;0230.png
;1;8264,0;4,363338213437162;1,65500979239906;.\augmentedDataset\mean_img;0230.png
;2;6760,0;21,8512395953592;4,299866974794773;.\augmentedDataset\mean_img;0230.png
;0;8318,0;5,890937516001458;2,967668995053058;.\augmentedDataset\mean_img;0231.png
;1;3079,0;4,505936460652527;1,964637859424637;.\augmentedDataset\mean_img;0231.png
;2;732,0;4,320493798938573;1,885618083164127;.\augmentedDataset\mean_img;0231.png
;0;8643,0;6,11974933793238;4,850164262340922;.\augmentedDataset\mean_img;0232.png
;1;1781,5;5,988699427926648;2,433228951186711;.\augmentedDataset\mean_img;0232.png
;2;720,5;2,82842712474619;1,732050807568877;.\augmentedDataset\mean_img;0232.png
;0;4796,0;30,7617111151616;3,971205710353008;.\augmentedDataset\mean_img;0233.png
;1;594,5;8,244177203007917;3,727553266757656;.\augmentedDataset\mean_img;0233.png
;2;501,5;5,033222956847167;2,905932629027116;.\augmentedDataset\mean_img;0233.png
;0;3972,5;3,023715784073818;2,79941684889506;.\augmentedDataset\mean_img;0234.png
;1;1684,5;5,664042473303187;2,44974845417171;.\augmentedDataset\mean_img;0234.png
;2;1561,0;5,544698233777089;4,29569521691498;.\augmentedDataset\mean_img;0234.png
;0;5412,0;4,155374705678736;1,905471133100374;.\augmentedDataset\mean_img;0235.png
;1;2277,0;8,062172544780832;2,843904641732661;.\augmentedDataset\mean_img;0235.png
;2;1195,0;12,554372993941753;3,152425624196655;.\augmentedDataset\mean_img;0235.png
;0;5008,0;13,161734200439655;2,291015678029537;.\augmentedDataset\mean_img;0236.png
;1;2487,0;3,23606797749979;1,23606797749979;.\augmentedDataset\mean_img;0236.png
;2;1920,5;3,098386676965933;1,788854381999832;.\augmentedDataset\mean_img;0236.png
;0;14665,0;13,670625134521709;4,956709132630068;.\augmentedDataset\mean_img;0237.png
;1;10856,5;6,70149542459682;2,744886795216211;.\augmentedDataset\mean_img;0237.png
;2;5752,0;7,459226409202437;2,96721853268366;.\augmentedDataset\mean_img;0237.png
;0;15691,5;3,464101615137754;1,414213562373095;.\augmentedDataset\mean_img;0238.png
;1;10529,5;3,648665604076859;2,505808461219716;.\augmentedDataset\mean_img;0238.png
;2;6046,0;4,0;1,632993161855452;.\augmentedDataset\mean_img;0238.png
;0;4483,5;14,241396201724028;5,014691542551794;.\augmentedDataset\mean_img;0240.png
;1;4478,5;8,09473590984606;1,843455308090119;.\augmentedDataset\mean_img;0240.png
;2;2980,5;6,485277966472458;3,182557100444054;.\augmentedDataset\mean_img;0240.png
;0;7003,5;7,854478562814779;1,973307722020874;.\augmentedDataset\mean_img;0250.png
;1;657,0;5,971098560847527;1,859325976733425;.\augmentedDataset\mean_img;0250.png
;2;244,5;6,410747983365109;1,964939688573319;.\augmentedDataset\mean_img;0250.png
;0;29,5;2,529822128134704;2,529822128134704;.\augmentedDataset\mean_img;0261.png
;1;28,0;5,196736578748781;2,565288636898106;.\augmentedDataset\mean_img;0261.png
;2;15,5;6,174090510805533;2,291834896066327;.\augmentedDataset\mean_img;0261.png
;0;48,0;3,829708431025352;1,885618083164127;.\augmentedDataset\mean_img;0264.png
;1;39,5;18,750978317029105;4,216960587763286;.\augmentedDataset\mean_img;0264.png
;2;23,0;10,545937120037706;3,372691357789014;.\augmentedDataset\mean_img;0264.png
;0;22,5;2,529822128134704;2,529822128134704;.\augmentedDataset\mean_img;0274.png
;1;2,0;9,445252016192208;1,838186695346372;.\augmentedDataset\mean_img;0274.png
;2;0,5;6,0;1,959591794226542;.\augmentedDataset\mean_img;0274.png
;0;75,5;7,637496774419906;1,453646265488947;.\augmentedDataset\mean_img;0290.png
;1;41,0;5,321869122843981;1,782612980800892;.\augmentedDataset\mean_img;0290.png
;2;38,0;11,67129497745668;4,640537853975508;.\augmentedDataset\mean_img;0290.png
;0;83,5;4,898979485566356;1,936491673103709;.\augmentedDataset\mean_img;0311.png
;1;54,0;5,39192040212807;1,427692364701227;.\augmentedDataset\mean_img;0311.png
;2;14,5;3,829708431025352;1,885618083164127;.\augmentedDataset\mean_img;0311.png
;0;837,0;7,637496774419906;1,453646265488946;.\augmentedDataset\mean_img;0361.png
;1;110,0;4,277662731533559;2,643019518000728;.\augmentedDataset\mean_img;0361.png
;2;99,0;14,8612844442484;10,866724241532992;.\augmentedDataset\mean_img;0361.png
;0;992,5;10,817212896680015;2,96820002460831;.\augmentedDataset\mean_img;0370.png
;1;115,0;6,457483720650046;2,816657071559143;.\augmentedDataset\mean_img;0370.png
;2;45,5;11,32934374713848;2,642879723782539;.\augmentedDataset\mean_img;0370.png
;0;1135,5;10,021001093193943;7,093860716189043;.\augmentedDataset\mean_img;0383.png
;1;130,0;26,79865085063915;2,565865582645193;.\augmentedDataset\mean_img;0383.png
;2;21,5;2,309401076758503;1,333333333333333;.\augmentedDataset\mean_img;0383.png
;0;53,0;5,274258481434536;1,946056459258261;.\augmentedDataset\mean_img;0386.png
;1;41,5;4,981090504906256;2,606468041917582;.\augmentedDataset\mean_img;0386.png
